_id,plr_type,plr_median,plr_confidence_low,plr_confidence_high,length_years_rounded,power_dc,pv_climate_zone,technology1,technology2,type_mounting,tracking
4271,sensor,-1.49,-1.66,-1.36,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4272,sensor,-1.07,-1.28,-0.86,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4273,sensor,-0.83,-1.05,-0.58,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4274,sensor,-1.75,-1.92,-1.58,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4275,sensor,-0.89,-1.2,-0.55,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4276,sensor,-1.06,-1.2,-0.83,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4277,sensor,-1.45,-1.7,-1.22,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4278,sensor,-1.14,-1.39,-0.91,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4279,sensor,-0.88,-1.26,-0.55,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4280,sensor,-1.37,-1.54,-1.19,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4281,sensor,-1.06,-1.21,-0.86,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4282,sensor,-1.01,-1.27,-0.77,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4283,sensor,-1.47,-1.66,-1.27,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4284,sensor,-1.24,-1.41,-1.05,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4285,sensor,-1.22,-1.35,-1.05,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4286,sensor,-1.11,-1.35,-0.65,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4287,sensor,-1.27,-1.44,-1.04,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4288,sensor,-1.18,-1.32,-1.01,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4289,sensor,-1,-1.2,-0.83,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4290,sensor,-1.14,-1.36,-0.98,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4291,sensor,-1.08,-1.26,-0.88,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4292,sensor,-1.21,-1.41,-1.02,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4293,sensor,-1.17,-1.35,-1.04,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4294,sensor,-1.45,-1.59,-1.29,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4295,sensor,-1.05,-1.25,-0.88,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4296,sensor,-1.3,-1.47,-1.1,5,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4297,clearsky,-0.68,-0.98,-0.42,8,"",T6,multi-Si,Al-BSF,Ground,TRUE
4298,clearsky,-0.35,-0.67,-0.04,8,"",T6,multi-Si,Al-BSF,Ground,TRUE
4299,sensor,0.3,-0.11,0.76,6,0.5-2 MW,T3,multi-Si,Al-BSF,Roof,FALSE
4300,sensor,-1.23,-1.58,-0.73,4,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
4301,sensor,0.3,-0.03,0.78,4,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
4302,sensor,-0.29,-0.77,0.13,4,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
4303,sensor,-0.37,-1.09,0.3,4,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
4304,sensor,0.13,-0.35,0.64,4,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
4305,sensor,-0.39,-0.95,-0.03,4,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
4306,sensor,-0.32,-1.39,1.72,3,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4307,sensor,0.35,-0.56,1.49,3,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4308,sensor,-0.43,-1.35,1.14,3,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4309,sensor,0.44,-0.66,2.08,3,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4310,sensor,0.62,-0.86,2.52,3,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4311,sensor,0.33,-0.72,1.81,3,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4312,sensor,-0.16,-0.92,1.38,3,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4313,sensor,0.93,0,2.38,2,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4314,sensor,0.61,-1.23,2.74,3,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4315,sensor,0.72,-0.43,1.93,3,0.5-2 MW,T3,mono-Si,PERC,Ground,FALSE
4316,sensor,-1.24,-1.72,-0.74,3,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
4317,sensor,-1.7,-2.35,-1.17,3,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
4318,sensor,-1.42,-2,-0.8,3,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
4319,sensor,-1.6,-2.25,-1.05,3,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
4320,sensor,-1.88,-2.36,-1.47,3,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
4321,sensor,-1.55,-2.13,-1.13,3,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
4322,sensor,-1.05,-1.65,-0.33,3,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
4323,sensor,-0.83,-1.53,-0.39,3,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
4324,sensor,-0.25,-0.6,-0.04,3,> 2 MW,T5,multi-Si,Al-BSF,Ground,TRUE
4325,sensor,-0.2,-0.51,0.14,3,> 2 MW,T5,multi-Si,Al-BSF,Ground,TRUE
4326,sensor,0.42,0.09,0.66,3,> 2 MW,T5,multi-Si,Al-BSF,Ground,TRUE
4327,sensor,-1,-1.2,-0.83,3,> 2 MW,T5,multi-Si,Al-BSF,Ground,TRUE
4328,sensor,-1.08,-1.45,-0.78,9,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
4329,nsrdb,-0.86,-1.46,-0.1,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
4330,nsrdb,-1.38,-2.24,-0.66,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
4331,nsrdb,-0.74,-1.54,-0.14,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
4332,nsrdb,-0.73,-1.36,0.11,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
4333,nsrdb,-1.26,-2.14,-0.63,4,< 0.5 MW,T3,multi-Si,Al-BSF,Parking,FALSE
4334,nsrdb,-0.8,-1.13,-0.41,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
4335,nsrdb,-0.76,-1.11,-0.37,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
4336,nsrdb,-0.69,-1.12,-0.33,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
4337,sensor,-1.55,-2.38,-0.77,4,> 2 MW,T3,multi-Si,Al-BSF,Roof,FALSE
4338,sensor,-2.08,-2.77,-1.31,4,> 2 MW,T3,multi-Si,Al-BSF,Roof,FALSE
4339,sensor,-2.16,-3.05,-1.53,4,> 2 MW,T3,multi-Si,Al-BSF,Roof,FALSE
4340,sensor,-2.55,-3.7,-1.71,4,> 2 MW,T3,multi-Si,Al-BSF,Roof,FALSE
4341,nsrdb,-1.55,-1.89,-1.21,3,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
4342,nsrdb,-0.47,-1.04,0.22,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
4343,nsrdb,-1.31,-1.69,-0.91,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
4344,sensor,0.73,0.32,1.01,7,< 0.5 MW,T4,Unknown,Unknown,Roof,FALSE
4345,nsrdb,-0.51,-1.44,0.49,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4346,nsrdb,-0.34,-1.28,0.74,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4347,nsrdb,-0.08,-1.25,1.03,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4348,nsrdb,-0.36,-1.39,0.49,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4349,nsrdb,-0.18,-1.17,0.7,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4350,nsrdb,-0.97,-2.02,0.15,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4351,nsrdb,-0.17,-1.45,0.78,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4352,nsrdb,-0.06,-1.14,0.74,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4353,nsrdb,-0.39,-1.14,0.93,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4354,nsrdb,-0.27,-1.08,0.94,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4355,nsrdb,-1.27,-2.26,0.1,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4356,nsrdb,-0.39,-1.32,1,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4357,nsrdb,-0.35,-1.46,0.69,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4358,nsrdb,-1.36,-2.68,-0.54,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4359,nsrdb,-0.84,-1.89,-0.04,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4360,nsrdb,-0.19,-1.23,1.01,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4361,nsrdb,-0.69,-1.62,0.36,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4362,nsrdb,-0.33,-1.17,1.01,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4363,nsrdb,-0.26,-1.22,0.69,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4364,nsrdb,-0.54,-1.44,0.4,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4365,nsrdb,-0.13,-1.27,0.75,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4366,nsrdb,-0.61,-2.02,0.32,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4367,nsrdb,-0.54,-1.42,0.31,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4368,nsrdb,-0.67,-1.76,0.27,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4369,nsrdb,-0.68,-1.18,0.69,3,0.5-2 MW,T3,mono-Si,Al-BSF,Parking,FALSE
4370,sensor,-2.08,-2.57,-1.58,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4371,sensor,-0.75,-1.28,-0.19,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4372,sensor,-0.43,-0.93,0.16,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4373,sensor,-0.86,-1.21,-0.42,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4374,sensor,-0.8,-1.18,0.01,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4375,sensor,-1,-1.39,-0.48,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4376,sensor,-1.25,-1.66,-0.68,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4377,sensor,-0.85,-1.42,-0.49,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4378,sensor,-0.35,-0.89,0.25,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4379,sensor,-0.93,-1.37,-0.47,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4380,sensor,-1.06,-1.63,-0.42,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4381,sensor,-0.83,-1.19,-0.27,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4382,sensor,-0.7,-1.09,-0.22,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4383,sensor,-0.73,-1.21,-0.17,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4384,sensor,-0.82,-1.39,-0.19,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4385,sensor,-1.16,-1.54,-0.67,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4386,sensor,-0.82,-1.3,-0.33,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4387,sensor,-0.8,-1.41,-0.36,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4388,sensor,-1.04,-1.52,-0.51,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4389,sensor,-0.87,-1.44,-0.48,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4390,sensor,-0.92,-1.25,-0.5,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4391,sensor,-0.63,-1.11,-0.13,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4392,sensor,-0.92,-1.42,-0.47,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4393,sensor,-0.87,-1.38,-0.47,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4394,sensor,-0.74,-1.17,-0.24,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4395,sensor,-0.79,-1.24,-0.39,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4396,sensor,-0.68,-1.2,-0.12,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4397,sensor,-0.73,-1.19,-0.41,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4398,sensor,-0.42,-1.11,0.13,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4399,sensor,-0.61,-1.08,-0.14,5,0.5-2 MW,T5,multi-Si,Al-BSF,Ground,FALSE
4400,sensor,-0.91,-1.44,-0.29,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
4401,sensor,-0.77,-1.32,-0.21,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
4402,sensor,-1.11,-1.4,-0.85,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
4403,sensor,-0.98,-1.6,-0.2,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
4404,sensor,-1.17,-1.37,-0.87,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
4405,sensor,-1.09,-1.36,-0.81,4,< 0.5 MW,T4,mono-Si,PERC,Parking,FALSE
4406,sensor,0.29,-0.35,0.65,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
4407,sensor,-0.32,-0.71,0.11,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
4408,sensor,0.23,-0.26,0.72,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
4409,sensor,-0.06,-0.46,0.16,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
4410,sensor,-0.01,-0.33,0.41,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
4411,sensor,-0.45,-0.99,0.01,3,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
4412,sensor,-1.04,-1.35,-0.79,8,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
4413,nsrdb,-0.66,-1.71,0.45,4,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy,FALSE
4414,nsrdb,-0.46,-1.87,0.88,5,< 0.5 MW,T4,multi-Si,Al-BSF,Canopy,FALSE
4415,clearsky,-0.41,-1.01,0.09,11,< 0.5 MW,T4,mono-Si,n-SHJ,Roof,FALSE
4416,clearsky,0.18,-0.29,0.76,10,< 0.5 MW,T4,mono-Si,n-SHJ,Roof,FALSE
4417,sensor,-0.77,-1.18,-0.34,3,< 0.5 MW,T4,multi-Si,Al-BSF,Ground,FALSE
4418,sensor,-0.57,-0.78,-0.36,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
4419,sensor,-0.88,-1.13,-0.67,6,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
4420,sensor,-0.5,-0.73,-0.31,7,0.5-2 MW,T6,multi-Si,Al-BSF,Parking,FALSE
4421,sensor,-1.02,-1.44,-0.7,9,< 0.5 MW,T5,mono-Si,n-IBC,Roof,FALSE
4422,sensor,-0.26,-0.74,0.1,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4423,sensor,0.11,-1.09,1.07,3,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4424,sensor,-0.47,-0.83,0.05,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4425,sensor,-1.73,-2.53,-1.13,3,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4426,sensor,-1.8,-2.19,-1.4,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4427,sensor,-1.27,-1.79,-0.73,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4428,sensor,-0.1,-0.71,0.5,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4429,sensor,-0.23,-0.71,0.28,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4430,sensor,-0.52,-1,0.07,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4431,sensor,-0.65,-1.12,-0.08,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4432,sensor,-0.66,-1.18,-0.19,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4433,sensor,-0.49,-0.93,0.11,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4434,sensor,-0.36,-0.85,0.14,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4435,sensor,-0.33,-0.8,0.01,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4436,sensor,-2.48,-2.92,-1.87,4,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4437,sensor,-0.61,-1.27,0.09,4,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4438,sensor,1.36,0.45,2.08,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4439,sensor,-0.38,-0.84,0.04,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4440,sensor,-0.58,-0.95,-0.05,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4441,sensor,-0.71,-1.17,-0.26,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4442,sensor,-0.49,-0.99,0.09,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4443,sensor,-1.01,-1.57,-0.45,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4444,sensor,-0.42,-0.99,0.1,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4445,sensor,0.03,-0.58,0.66,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4446,sensor,-0.28,-1.06,0.61,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4447,sensor,0.03,-0.66,0.57,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4448,sensor,0.4,-0.34,0.89,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4449,sensor,0.46,-0.22,1.15,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4450,sensor,0.2,-0.45,0.79,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4451,sensor,0.24,-0.36,0.89,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4452,sensor,0.22,-0.33,0.93,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4453,sensor,-0.41,-0.93,0,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4454,sensor,-0.39,-0.88,0.14,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4455,sensor,-0.51,-0.97,0.02,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4456,sensor,-0.41,-1.04,0.13,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4457,sensor,-0.43,-0.99,0.14,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4458,sensor,-0.14,-0.6,0.5,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4459,sensor,-0.29,-0.94,0.23,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4460,sensor,-0.37,-0.86,0.14,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4461,sensor,0.41,-0.2,0.94,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4462,sensor,0.08,-0.63,0.8,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4463,sensor,-0.04,-0.65,0.5,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4464,sensor,0.12,-0.49,0.73,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4465,sensor,-0.37,-0.86,0.18,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4466,sensor,-0.74,-1.31,-0.19,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4467,sensor,-0.93,-1.56,0.01,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4468,sensor,-0.31,-0.87,0.22,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4469,sensor,-0.08,-0.48,0.42,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4470,sensor,-2.22,-2.69,-1.68,4,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4471,sensor,-0.77,-1.26,-0.28,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4472,sensor,-0.4,-0.85,0.12,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4473,sensor,-0.4,-0.77,0.09,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4474,sensor,-0.32,-0.78,0.09,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4475,sensor,-0.53,-1.01,-0.02,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4476,sensor,-0.39,-0.9,0.04,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4477,sensor,-0.54,-1.14,0.01,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4478,sensor,-0.19,-0.78,0.18,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4479,sensor,-0.52,-0.92,-0.06,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4480,sensor,-0.53,-0.98,0.02,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4481,sensor,-1.14,-1.65,-0.42,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4482,sensor,-0.86,-1.32,-0.23,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4483,sensor,-0.95,-1.5,-0.29,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4484,sensor,-0.78,-1.32,-0.2,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4485,sensor,-1.01,-1.53,-0.38,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4486,sensor,-0.51,-1.17,-0.02,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4487,sensor,-0.5,-1.12,0.15,5,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4488,sensor,-0.86,-1.6,-0.19,4,> 2 MW,T4,CdTe,CdTe,Ground,TRUE
4489,nsrdb,-0.8,-1.26,-0.55,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
4490,nsrdb,-0.83,-1.18,-0.32,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
4491,nsrdb,-0.75,-1.17,-0.43,4,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
4492,nsrdb,-0.4,-0.81,-0.04,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
4493,nsrdb,-0.53,-1.06,-0.14,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
4494,nsrdb,1.38,0.02,3.2,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4495,nsrdb,-1.16,-2.32,-0.04,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4496,nsrdb,-1.34,-2.43,0.1,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4497,nsrdb,0.47,-0.79,1.51,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4498,nsrdb,-0.96,-2.22,0.27,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4499,nsrdb,-1.47,-2.13,-0.16,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4500,sensor,-1.19,-1.66,-0.6,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4501,nsrdb,-2.82,-4.05,-1.85,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4502,nsrdb,0.31,-0.54,1.35,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4503,nsrdb,-0.9,-1.74,0.23,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4504,sensor,-1.2,-1.87,-0.46,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4505,nsrdb,-0.81,-2.17,0.52,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4506,nsrdb,-1.66,-2.74,-0.28,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4507,nsrdb,-1.68,-2.93,-0.36,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4508,nsrdb,-1.03,-1.99,-0.14,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4509,nsrdb,-1.94,-3.03,-0.88,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4510,nsrdb,-1.66,-2.61,-0.38,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4511,nsrdb,-1.25,-2.62,-0.12,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4512,sensor,-1.37,-1.84,-0.84,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4513,sensor,-1.72,-2.1,-1.19,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4514,sensor,-1.18,-1.91,-0.61,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4515,sensor,-0.6,-1.12,0.01,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4516,sensor,-3.55,-4.45,-2.76,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4517,sensor,-0.61,-1.26,0.31,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4518,sensor,-0.78,-1.86,0.15,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4519,sensor,0.47,-0.55,1.06,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4520,sensor,-1.14,-1.8,-0.51,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
4521,sensor,-0.46,-1.14,0.51,3,> 2 MW,T5,CdTe,CdTe,Ground,TRUE
